Source, Target, Weight, Common_Token_Cnt
20650, 20651, 0.502016, 2
12439, 12440, 0.076923, 1
10263, 10263, 0.625000, 2
19681, 19684, 0.250000, 1
12941, 15713, 0.833333, 2
10156, 10156, 0.476191, 2
10002, 10004, 0.700000, 2
18076, 18077, 0.500000, 1
19643, 19647, 0.083333, 1
18759, 18759, 0.338012, 4
17867, 17867, 0.252787, 3
9085, 10347, 0.142857, 1
14369, 14392, 0.017241, 1
15270, 15555, 0.166667, 1
13618, 13618, 0.700000, 2
11697, 11700, 0.250000, 1
15834, 15836, 0.017241, 1
16448, 16449, 0.500000, 1
15163, 17662, 0.015625, 1
13809, 13810, 0.142857, 1
16607, 17031, 0.250000, 1
19513, 19514, 0.500000, 1
17184, 17186, 0.166667, 1
15240, 15240, 0.392857, 2
17423, 17443, 0.030303, 1
21413, 21417, 0.142857, 1
13778, 21433, 0.017857, 1
12491, 12492, 0.500000, 1
12598, 18574, 0.163242, 3
12250, 12251, 0.252257, 2
11956, 11956, 0.500742, 2
9451, 9451, 0.527027, 2
20862, 20864, 0.100000, 1
20955, 20956, 0.029412, 1
12485, 12485, 0.255210, 3
15101, 15125, 0.014286, 1
15478, 15480, 0.293478, 2
21209, 21219, 0.055556, 1
15652, 15652, 0.208504, 3
12165, 12165, 0.503030, 2
13837, 16221, 0.062500, 1
20426, 20426, 0.251263, 2
20195, 20195, 1.000000, 2
20608, 20609, 0.833333, 2
15095, 15119, 0.014286, 1
8917, 14524, 0.125000, 1
16229, 16229, 0.501808, 2
10965, 10967, 0.111111, 1
14972, 14974, 0.333333, 1
16917, 16918, 0.367816, 2
17287, 17288, 0.333333, 1
14639, 17660, 0.015625, 1
12319, 12322, 0.043478, 1
15089, 15150, 0.014286, 1
16504, 16506, 0.083333, 1
19327, 19327, 0.562500, 2
10788, 10790, 0.166667, 1
15992, 15992, 0.334690, 2
20382, 20487, 0.333333, 1
20415, 20416, 0.335924, 2
15504, 15506, 0.333333, 1
20550, 20552, 0.333333, 1
14153, 14153, 0.666667, 2
18495, 18498, 0.166667, 1
10707, 12146, 0.111111, 1
18700, 18700, 0.277778, 2
10812, 10812, 0.090863, 3
14343, 14355, 0.017241, 1
13422, 13428, 0.125000, 1
15728, 15728, 0.336364, 2
11345, 11346, 0.500000, 1
20869, 20869, 0.505951, 3
15016, 15016, 0.274098, 3
15230, 15230, 0.201671, 3
16321, 16321, 0.950000, 3
14761, 14761, 0.502674, 2
13599, 14129, 0.142857, 1
13682, 13682, 0.516514, 3
18119, 20643, 0.250000, 1
13834, 15052, 0.018868, 1
20779, 20780, 0.250742, 2
15563, 15563, 0.338130, 3
20338, 20340, 0.333333, 1
11173, 11176, 0.090909, 1
20857, 20862, 0.100000, 1
9385, 9386, 0.500000, 1
15826, 15839, 0.017241, 1
13439, 21566, 0.200000, 1
19000, 19003, 0.100000, 1
10084, 11908, 0.166667, 1
11545, 12136, 0.200000, 1
19318, 19318, 0.511482, 3
11841, 11841, 0.545562, 3
11001, 11001, 0.625000, 2
12316, 12327, 0.043478, 1
17315, 17316, 0.500000, 1
15100, 15149, 0.014286, 1
17513, 17543, 0.022222, 1
16796, 19007, 0.090909, 1
11165, 11165, 0.253165, 2
14245, 14245, 0.380804, 3
15310, 18796, 0.067409, 2
21323, 21325, 0.033333, 1
15134, 15146, 0.014286, 1
17672, 17673, 0.333333, 1
19006, 19006, 0.520000, 2
18395, 18397, 0.066667, 1
14770, 15834, 0.017241, 1
10192, 15108, 0.014286, 1
16459, 16459, 0.837270, 4
15845, 16106, 0.022222, 1
14904, 14904, 0.029500, 2
9098, 18309, 0.016063, 2
9317, 9318, 0.503030, 2
12496, 12497, 0.252083, 2
21048, 21327, 0.083333, 1
20570, 20572, 0.333333, 1
18648, 18648, 0.547619, 2
13187, 13190, 0.111111, 1
15011, 15013, 0.333333, 1
20213, 20214, 0.500000, 1
9470, 9470, 0.611111, 2
13498, 13501, 0.100000, 1
16842, 16842, 0.400000, 2
10576, 15834, 0.017241, 1
10395, 21432, 0.043478, 1
10801, 10802, 0.250000, 1
15522, 15523, 0.500000, 1
11277, 11277, 0.501357, 2
21508, 21508, 0.833333, 2
12654, 19427, 0.076923, 1
14376, 14388, 0.017241, 1
15136, 15150, 0.014286, 1
12922, 17660, 0.015625, 1
11684, 11684, 0.410256, 2
13645, 13646, 0.111111, 1
20805, 20962, 0.043478, 1
17512, 17515, 0.022222, 1
14819, 14823, 0.071429, 1
12900, 12900, 0.370370, 2
17860, 17864, 0.200000, 1
18589, 18591, 0.168750, 2
9981, 9981, 0.733766, 3
11084, 11084, 0.201263, 2
13003, 13004, 0.500000, 1
9567, 9567, 0.505922, 3
13014, 21623, 0.125000, 1
17561, 17562, 0.500000, 1
14398, 14400, 0.125000, 1
19927, 19928, 0.142857, 1
15130, 15133, 0.014286, 1
15095, 15143, 0.014286, 1
10053, 17171, 0.500000, 1
21351, 21351, 1.000000, 2
12647, 12649, 0.250000, 1
18559, 18559, 0.502674, 2
11263, 11263, 0.384596, 3
9055, 21494, 0.200000, 1
11973, 11975, 0.250000, 1
19266, 19266, 0.253948, 3
20949, 20949, 0.033515, 3
9354, 9354, 0.502045, 2
10239, 10239, 0.501808, 2
12862, 12866, 0.100000, 1
17420, 17448, 0.030303, 1
20185, 20187, 0.333333, 1
17010, 17014, 0.166667, 1
15094, 15099, 0.014286, 1
12997, 12999, 0.111111, 1
17941, 17942, 0.380952, 2
16356, 16357, 0.252045, 2
21667, 21668, 0.333333, 1
13834, 18358, 0.018868, 1
11990, 11991, 0.333333, 1
10301, 10301, 0.558955, 4
18346, 18347, 0.333333, 1
15977, 15977, 0.336092, 3
14544, 14547, 0.250000, 1
14365, 14369, 0.017241, 1
13717, 15840, 0.017241, 1
21113, 21114, 0.500000, 1
9823, 9823, 0.514706, 2
13892, 13892, 0.170887, 3
14362, 14371, 0.017241, 1
14721, 14721, 0.583333, 2
21567, 21570, 0.035714, 1
12130, 12133, 0.100000, 1
14371, 14372, 0.017241, 1
15108, 15109, 0.014286, 1
18708, 18709, 0.500000, 1
13889, 13889, 0.500000, 2
16451, 17388, 0.200000, 1
19423, 19425, 0.045455, 1
13001, 20494, 0.500000, 1
17187, 17198, 0.083333, 1
11879, 11880, 0.111111, 1
10548, 10550, 0.100000, 1
15504, 15847, 0.043478, 1
11488, 11488, 0.566667, 2
17894, 17897, 0.200742, 2
14163, 14163, 0.750000, 2
12132, 14085, 0.168712, 2
19870, 19872, 0.333333, 1
17606, 17607, 0.055556, 1
16391, 16394, 0.142857, 1
10652, 19295, 0.045455, 1
9828, 9828, 0.346595, 3
10566, 10566, 0.500929, 2
20095, 20470, 0.500000, 1
11090, 11091, 0.336867, 2
15105, 15111, 0.014286, 1
16409, 16410, 0.111111, 1
14832, 14834, 0.250000, 1
16252, 16253, 0.500742, 2
14831, 17011, 0.200000, 1
15832, 15842, 0.017241, 1
12729, 16381, 0.090909, 1
12605, 16747, 0.090909, 1
16614, 16615, 0.335417, 2
13877, 19253, 0.500000, 1
15110, 15113, 0.014286, 1
18228, 18229, 0.500000, 1
9464, 9464, 0.512987, 2
14365, 14393, 0.017241, 1
10844, 10845, 0.333333, 1
8953, 8956, 0.166667, 1
18861, 18861, 0.198413, 2
19964, 19972, 0.055556, 1
13337, 19281, 0.083333, 1
19302, 19302, 0.340909, 2
13242, 13242, 0.367929, 3
18362, 19296, 0.090909, 1
18862, 18862, 0.058229, 2
19063, 19063, 0.212987, 2
10417, 10417, 0.254607, 3
11838, 11839, 0.500000, 1
10310, 10311, 0.500000, 1
11934, 11934, 0.502257, 2
17666, 17668, 0.200000, 1
14321, 14322, 0.500000, 1
12437, 12438, 0.500000, 1
16109, 16109, 0.171354, 4
15121, 15132, 0.014286, 1
13124, 16221, 0.062500, 1
9094, 12523, 0.014706, 1
13442, 13449, 0.090909, 1
15116, 15130, 0.014286, 1
10679, 12145, 0.200000, 1
10292, 15825, 0.017241, 1
14373, 14375, 0.018598, 2
9549, 9552, 0.200000, 1
21586, 21586, 0.285714, 3
21568, 21574, 0.035714, 1
10971, 18796, 0.066667, 1
14643, 14643, 0.502083, 2
10671, 10672, 0.500000, 1
17779, 17779, 0.566667, 2
10378, 10378, 0.504835, 3
10959, 10959, 0.276981, 3
18799, 18805, 0.066667, 1
11461, 15137, 0.015625, 1
21056, 21057, 0.111111, 1
16814, 18068, 0.500000, 1
15108, 15133, 0.014286, 1
21295, 21298, 0.100000, 1
15831, 21728, 0.017241, 1
21707, 21708, 0.500929, 2
19212, 19213, 0.500000, 1
15092, 15121, 0.014286, 1
12791, 12794, 0.250000, 1
18667, 18667, 0.500742, 2
13886, 14416, 0.200000, 1
9832, 13926, 0.100000, 1
17532, 17532, 0.501263, 2
11701, 11702, 0.250000, 1
15637, 15637, 0.543478, 2
9120, 20142, 0.083333, 1
17682, 17682, 0.500929, 2
9458, 9460, 0.200000, 1
21129, 21129, 0.312040, 3
19964, 19964, 0.059545, 3
17167, 17167, 0.666667, 2
8953, 12856, 0.200000, 1
10686, 14731, 0.200000, 1
16435, 16438, 0.125000, 1
15093, 15095, 0.014286, 1
9088, 9091, 0.167409, 2
16989, 16990, 0.500000, 1
14790, 20097, 0.250000, 1
18492, 18493, 0.250000, 1
15088, 15093, 0.014286, 1
15090, 15103, 0.014286, 1
12581, 12581, 0.350000, 2
21524, 21524, 0.340909, 2
10755, 14937, 0.500000, 1
13829, 13829, 0.835591, 3
15099, 15105, 0.014286, 1
21307, 21307, 0.600000, 2
20626, 20628, 0.200000, 1
19472, 19473, 0.333333, 1
14143, 14143, 0.533333, 2
9717, 9717, 0.590909, 2
12317, 12318, 0.043478, 1
15825, 15849, 0.017241, 1
9603, 9603, 0.502083, 2
20778, 20779, 0.250742, 2
17768, 17771, 0.166667, 1
9094, 10728, 0.014706, 1
14559, 14564, 0.183824, 2
13506, 14893, 0.083333, 1
15033, 15840, 0.017241, 1
17452, 17453, 0.333333, 1
10047, 18766, 0.200000, 1
9459, 9461, 0.200000, 1
12012, 12013, 0.250000, 1
12813, 12813, 0.502591, 3
15282, 15282, 0.433333, 2
10683, 10695, 0.029412, 1
20857, 20866, 0.100000, 1
11672, 11673, 0.500000, 1
19644, 19645, 0.084690, 2
13840, 13841, 0.102016, 2
15356, 15363, 0.038462, 1
15099, 15143, 0.014286, 1
12979, 19977, 0.090909, 1
17517, 17518, 0.333333, 1
10306, 10306, 0.833333, 2
14708, 14710, 0.333333, 1
12322, 16388, 0.043478, 1
19048, 19048, 0.503165, 2
19459, 19459, 0.338168, 3
15275, 19239, 0.250000, 1
15872, 15872, 0.502591, 2
20607, 20609, 0.335349, 2
10830, 11619, 0.500000, 1
17419, 17430, 0.030303, 1
10479, 10480, 0.502841, 2
12241, 12241, 0.503959, 3
17802, 17803, 0.333333, 1
20852, 20852, 0.252083, 2
18325, 18326, 0.500000, 1
9539, 17858, 0.500000, 1
14343, 14379, 0.017241, 1
17517, 17519, 0.333333, 1
12364, 12975, 0.500000, 1
21330, 21383, 0.066667, 1
15870, 15871, 0.251263, 2
12325, 12326, 0.543478, 2
12178, 18872, 0.090909, 1
15112, 15147, 0.014286, 1
17312, 18734, 0.500000, 1
10714, 14350, 0.500000, 1
15104, 15108, 0.014286, 1
14867, 14868, 0.502045, 2
11881, 13903, 0.111111, 1
17205, 17205, 0.503346, 3
20546, 20546, 0.253247, 2
15272, 21327, 0.028571, 1
16642, 16642, 0.250928, 2
12012, 12014, 0.250000, 1
10650, 10814, 0.083333, 1
17756, 17756, 0.666667, 2
13050, 13050, 0.366667, 2
9211, 12279, 0.076923, 1
9247, 12400, 0.076923, 1
19434, 19695, 0.045455, 1
10548, 16823, 0.100000, 1
19249, 19250, 0.500000, 1
15429, 15429, 0.112374, 2
16610, 16611, 0.333333, 1
15364, 15369, 0.038462, 1
10285, 13694, 0.200000, 1
15559, 21433, 0.017857, 1
17553, 17553, 0.256915, 3
12726, 12726, 0.353333, 2
16028, 16028, 0.339506, 2
20857, 20865, 0.100000, 1
15087, 15088, 0.014286, 1
18893, 18894, 0.128030, 2
14517, 14517, 0.586174, 3
15139, 15150, 0.014286, 1
9280, 9280, 0.750000, 2
15099, 15144, 0.014286, 1
15844, 18349, 0.017241, 1
20147, 20147, 0.086733, 3
20990, 20994, 0.200000, 1
16404, 16409, 0.111111, 1
11359, 11359, 0.503440, 3
15637, 21432, 0.043478, 1
12341, 12341, 0.833333, 2
11911, 11912, 0.253247, 2
15356, 15364, 0.038462, 1
15913, 18295, 0.333333, 1
12522, 12522, 0.562500, 2
20130, 20130, 0.501808, 2
20714, 20715, 0.480044, 4
10683, 10697, 0.029412, 1
20445, 20445, 0.250742, 2
20467, 20467, 0.336867, 2
14765, 14765, 0.506173, 2
9728, 9729, 0.500000, 1
13835, 19085, 0.018868, 1
12372, 20961, 0.333333, 1
11611, 11611, 0.252016, 2
13403, 21435, 0.166667, 1
17851, 17851, 0.500742, 2
16052, 16053, 0.166667, 1
10285, 13696, 0.200000, 1
15112, 15148, 0.014286, 1
14193, 14193, 0.833333, 2
15244, 15244, 0.200742, 2
15644, 15644, 0.202099, 3
12772, 12773, 0.251263, 2
18103, 20625, 0.333333, 1
16404, 16408, 0.111111, 1
18820, 18820, 1.040909, 4
21168, 21168, 0.306623, 3
14358, 14373, 0.017241, 1
15087, 15089, 0.014286, 1
15093, 15093, 0.472619, 3
15099, 15145, 0.014286, 1
16229, 16230, 0.500000, 1
15137, 15163, 0.015625, 1
13805, 21221, 0.055556, 1
15356, 15362, 0.038462, 1
21141, 21141, 0.502257, 2
19197, 19197, 0.644665, 3
17191, 17195, 0.089956, 2
11879, 11879, 0.236853, 3
10812, 10813, 0.083333, 1
19399, 19400, 0.250928, 2
19897, 19897, 0.500742, 2
14620, 14620, 0.583333, 2
18893, 18895, 0.128030, 2
13466, 13466, 0.666667, 2
12532, 20459, 0.333333, 1
9286, 9286, 0.500929, 2
11158, 20758, 0.011905, 1
16404, 16407, 0.111111, 1
12578, 15309, 0.200000, 1
14343, 14376, 0.017241, 1
13715, 13716, 0.334262, 2
19152, 19154, 0.200000, 1
16530, 16531, 0.142857, 1
21321, 21426, 0.125000, 1
13231, 13231, 0.334690, 2
10863, 20239, 0.020000, 1
15926, 17660, 0.015625, 1
20714, 20714, 0.480044, 4
16135, 16135, 0.502591, 2
17918, 19433, 0.045455, 1
21614, 21614, 0.335884, 3
16907, 16908, 0.352564, 2
14365, 14390, 0.017241, 1
10478, 14928, 0.038462, 1
14029, 14029, 0.501357, 2
9920, 13121, 0.444444, 2
12608, 12609, 0.262500, 2
10630, 10630, 0.094511, 3
20445, 20446, 0.250742, 2
11528, 11528, 0.503165, 2
21627, 21627, 0.082035, 3
14343, 14377, 0.017241, 1
13291, 13291, 0.555556, 2
12181, 13056, 0.500000, 1
15112, 15146, 0.014286, 1
18662, 18662, 0.502016, 2
14172, 14173, 0.333333, 1
14343, 14378, 0.017241, 1
15305, 15310, 0.111854, 2
15112, 15145, 0.014286, 1
17908, 17909, 0.500000, 1
16946, 16949, 0.250000, 1
18103, 20624, 0.333333, 1
15265, 15265, 0.128571, 2
19152, 19156, 0.200000, 1
17918, 19434, 0.045455, 1
17933, 17934, 0.500000, 1
18829, 18831, 0.200000, 1
10650, 10812, 0.083333, 1
20924, 20924, 0.250742, 2
16768, 16768, 0.502016, 2
17079, 17082, 0.142857, 1
17098, 17098, 0.503534, 2
15116, 15150, 0.014286, 1
18872, 21349, 0.090909, 1
16404, 16406, 0.111111, 1
11704, 11704, 0.251357, 2
14291, 14292, 0.500000, 1
13442, 13444, 0.090909, 1
14366, 14375, 0.017241, 1
8944, 8944, 0.400000, 2
20382, 20488, 0.333333, 1
16703, 20625, 0.333333, 1
14182, 18813, 0.142857, 1
10429, 10429, 0.502257, 2
13777, 13777, 0.750000, 2
13063, 19346, 0.200000, 1
9463, 9463, 0.500929, 2
17122, 17122, 0.503030, 2
19697, 19697, 0.632551, 4
18528, 18529, 0.111111, 1
9131, 20979, 0.200000, 1
15104, 15105, 0.014286, 1
16662, 16663, 0.100000, 1
12682, 12683, 0.500000, 1
12571, 13039, 0.200000, 1
15121, 16361, 0.015548, 2
10672, 10672, 0.555556, 2
18796, 18803, 0.066667, 1
20707, 20707, 0.503906, 2
10696, 15282, 0.100000, 1
12076, 12076, 0.252257, 2
19281, 19284, 0.200000, 1
16661, 16661, 0.225000, 2
15033, 15843, 0.017241, 1
9852, 18524, 0.500000, 1
18291, 18291, 0.501357, 2
12843, 12844, 0.700000, 2
19515, 19515, 0.626263, 3
13216, 13216, 0.291730, 3
10773, 10776, 0.200000, 1
13834, 20950, 0.018868, 1
9905, 9906, 0.500000, 1
14859, 14859, 0.501808, 2
10373, 10376, 0.142857, 1
21330, 21381, 0.066667, 1
12817, 20240, 0.083333, 1
9933, 9933, 0.370370, 2
19656, 19656, 0.502674, 2
14365, 14392, 0.017241, 1
10607, 10608, 0.166667, 1
18205, 18205, 0.203773, 3
16109, 16110, 0.169546, 3
20949, 20970, 0.029412, 1
14343, 14374, 0.017241, 1
20747, 20747, 0.251263, 2
16344, 16344, 0.335924, 2
19080, 19084, 0.125000, 1
12765, 12765, 0.583333, 2
13264, 13361, 0.250000, 1
17376, 17377, 0.500000, 1
19911, 19912, 0.252045, 2
18239, 18240, 0.500000, 1
15443, 15445, 0.345238, 2
17711, 17713, 0.200000, 1
16530, 16532, 0.142857, 1
19644, 19648, 0.084690, 2
17646, 17648, 0.333333, 1
20857, 20864, 0.100000, 1
14978, 14978, 0.528571, 2
13471, 13474, 0.142857, 1
19162, 19162, 0.250742, 2
13502, 13503, 0.500000, 1
12321, 17610, 0.043478, 1
17726, 17727, 0.500000, 1
16052, 16054, 0.166667, 1
15364, 15368, 0.038462, 1
18384, 18385, 0.500929, 2
11608, 11609, 0.500000, 1
14388, 14390, 0.017241, 1
14483, 14485, 0.333333, 1
8954, 8956, 0.166667, 1
21190, 21192, 0.250000, 1
18054, 18055, 0.519231, 2
21529, 21529, 0.670000, 4
15413, 15413, 0.069508, 2
13887, 13887, 0.376611, 5
14426, 16509, 0.142857, 1
14361, 14388, 0.017241, 1
18380, 18380, 0.250928, 2
14790, 19343, 0.250000, 1
12076, 12078, 0.252257, 2
9937, 9938, 0.169697, 2
14821, 14823, 0.071429, 1
12446, 12451, 0.076923, 1
13096, 13096, 0.500742, 2
17030, 17030, 0.644902, 3
12431, 12431, 0.501671, 3
14453, 14453, 0.458333, 2
13643, 13643, 0.182540, 2
13127, 13127, 0.311111, 3
14202, 14205, 0.200000, 1
16866, 16867, 0.200000, 1
18140, 18140, 0.337344, 3
21475, 21476, 0.500000, 1
11743, 11743, 0.253247, 2
10603, 10603, 0.833333, 2
11266, 11266, 0.500929, 2
19176, 19177, 0.503959, 3
14286, 14286, 0.500929, 2
9270, 9270, 0.334690, 2
13471, 13472, 0.142857, 1
13442, 13446, 0.090909, 1
18568, 18569, 0.500000, 1
19285, 19285, 0.583333, 3
11159, 11159, 0.178571, 2
17181, 17185, 0.166667, 1
10544, 10547, 0.100000, 1
11020, 19421, 0.076923, 1
13007, 19449, 0.125000, 1
15485, 15486, 0.335142, 2
17437, 17440, 0.030303, 1
16453, 16454, 0.166667, 1
15090, 15097, 0.014286, 1
13527, 13527, 0.502257, 2
18796, 18805, 0.066667, 1
10066, 18896, 0.144940, 2
19648, 19650, 0.084690, 2
18099, 18099, 0.502841, 2
15846, 17767, 0.038462, 1
11158, 15243, 0.011905, 1
18345, 18345, 0.336601, 2
9000, 9001, 0.500000, 2
14366, 14373, 0.017241, 1
12869, 12870, 0.334690, 2
15966, 15966, 0.336307, 3
9574, 9575, 0.333333, 1
19080, 19086, 0.125000, 1
14343, 14372, 0.017241, 1
9459, 9460, 0.200000, 1
17614, 17614, 0.428889, 3
17121, 17122, 0.500000, 1
13698, 13700, 0.062500, 1
16442, 16444, 0.333333, 1
10510, 11908, 0.146125, 2
12397, 12398, 0.500000, 1
15120, 15149, 0.014286, 1
15424, 15424, 0.360360, 2
20342, 20342, 0.611111, 2
15638, 20962, 0.043478, 1
10099, 10099, 0.503534, 2
20043, 20043, 0.242857, 2
12255, 12256, 0.250000, 1
16004, 16004, 0.478448, 3
15117, 16221, 0.062500, 1
15336, 15336, 0.573445, 3
15364, 15366, 0.038462, 1
10688, 10689, 0.029412, 1
18682, 18683, 0.200000, 1
8971, 8971, 0.144862, 3
13856, 13860, 0.125000, 1
15368, 15370, 0.038462, 1
19047, 19047, 0.507407, 2
15109, 15138, 0.014286, 1
19218, 19219, 0.202016, 2
19975, 20301, 0.062500, 1
14562, 14563, 0.128906, 2
9325, 15102, 0.028571, 1
15086, 15111, 0.014286, 1
20898, 20898, 0.500742, 2
15776, 15777, 0.166667, 1
12935, 16506, 0.125000, 1
14464, 14464, 1.000000, 2
12344, 12345, 0.500929, 2
20156, 20156, 0.502591, 2
16927, 16927, 0.642857, 2
18372, 18373, 0.142857, 1
13340, 13340, 0.653409, 3
17638, 17640, 0.201263, 2
18207, 18208, 0.200000, 1
18470, 20239, 0.020000, 1
13265, 13267, 0.250000, 1
14792, 14792, 0.316667, 2
15839, 21657, 0.017241, 1
11989, 11989, 0.507407, 2
11440, 16035, 0.125000, 1
21356, 21356, 0.503602, 3
18892, 18897, 0.125000, 1
9071, 9071, 0.261350, 4
12134, 12136, 0.102045, 2
10646, 10683, 0.083333, 1
14573, 14573, 0.502841, 2
15182, 15825, 0.017241, 1
16504, 16508, 0.083333, 1
10737, 10738, 0.500000, 1
12465, 12466, 0.500000, 1
13060, 13066, 0.142857, 1
20462, 20462, 0.334076, 2
15716, 15717, 0.500000, 1
20805, 20806, 0.833333, 2
11923, 11923, 0.178571, 2
11957, 19100, 0.500000, 1
15016, 15018, 0.262987, 2
15254, 15254, 0.031245, 2
9641, 9642, 0.142857, 1
11618, 11618, 0.502841, 2
20680, 20680, 0.500929, 2
18863, 18871, 0.055556, 1
11493, 11493, 0.502257, 2
8942, 8942, 0.503494, 3
15108, 15150, 0.014286, 1
14879, 14879, 0.251357, 2
20553, 20554, 0.500000, 1
18840, 18840, 0.147820, 4
14911, 14911, 0.336212, 3
15254, 15268, 0.028571, 1
18516, 18519, 0.250000, 1
20696, 20696, 0.167595, 2
12040, 12040, 0.252257, 2
13442, 13448, 0.090909, 1
15094, 15110, 0.014286, 1
13757, 13758, 0.500000, 1
12211, 12584, 0.100000, 1
19423, 19427, 0.045455, 1
16508, 16511, 0.083333, 1
21023, 21024, 0.500000, 1
20268, 20269, 0.500000, 1
17555, 17555, 0.253165, 2
16938, 16938, 1.000000, 2
20503, 20503, 0.350055, 3
11094, 18450, 0.166667, 1
9500, 9501, 0.503165, 2
16567, 16567, 0.250000, 2
21292, 21296, 0.100000, 1
15825, 15834, 0.019378, 2
14821, 14824, 0.071429, 1
15424, 15426, 0.360360, 2
15090, 15106, 0.014286, 1
9536, 9536, 0.666667, 2
11591, 13835, 0.018868, 1
16867, 16867, 0.207979, 3
21591, 21623, 0.125000, 1
13835, 20261, 0.018868, 1
11798, 11799, 0.500000, 1
15099, 15149, 0.014286, 1
9640, 9641, 0.142857, 1
12850, 12851, 0.500000, 1
18772, 18772, 0.362351, 4
15071, 15072, 0.250000, 1
19967, 20568, 0.071429, 1
11154, 11155, 0.500000, 1
17532, 17533, 0.500000, 1
13834, 17545, 0.018868, 1
14348, 14365, 0.017241, 1
15121, 15130, 0.014286, 1
14366, 14372, 0.017241, 1
9751, 9752, 0.333333, 1
18801, 18804, 0.066667, 1
21046, 21047, 0.083333, 1
16322, 17435, 0.200000, 1
16504, 16507, 0.083333, 1
15834, 15835, 0.017241, 1
16724, 16725, 0.333333, 1
15460, 15460, 0.099747, 3
12750, 12751, 0.500000, 1
13642, 13645, 0.111111, 1
16840, 16841, 0.200000, 1
19423, 19426, 0.045455, 1
10478, 16560, 0.038462, 1
16221, 19281, 0.062500, 1
18241, 21576, 0.250000, 1
14366, 14371, 0.017241, 1
13261, 13261, 0.501357, 2
18328, 18328, 0.611111, 2
13335, 21567, 0.062500, 1
14283, 14283, 0.378788, 2
13835, 17738, 0.018868, 1
13698, 13702, 0.062500, 1
15844, 15846, 0.019286, 2
16827, 16827, 0.625490, 3
16051, 16826, 0.166667, 1
9094, 16187, 0.014706, 1
11346, 19448, 0.250000, 1
16482, 16483, 0.250000, 1
11847, 12602, 0.062500, 1
12940, 12940, 0.835378, 3
9807, 9807, 0.559753, 4
21318, 21325, 0.033333, 1
16484, 16484, 0.254196, 3
14168, 14168, 0.200929, 2
11168, 11176, 0.090909, 1
15089, 15139, 0.014286, 1
14950, 14951, 0.252257, 2
20718, 20719, 0.576923, 2
16883, 16885, 0.146022, 2
9090, 21431, 0.011111, 1
17512, 18654, 0.022222, 1
15099, 15148, 0.014286, 1
10839, 17010, 0.142857, 1
20346, 20347, 0.500000, 1
18997, 19000, 0.100000, 1
19018, 19018, 0.336007, 2
21292, 21293, 0.100000, 1
16208, 18290, 0.500000, 1
16443, 16444, 0.335591, 2
13201, 13201, 0.520000, 2
19643, 19646, 0.083333, 1
13155, 13155, 0.273876, 3
15090, 15109, 0.014286, 1
15090, 15094, 0.014286, 1
13835, 16415, 0.018868, 1
13078, 13078, 0.167595, 2
15640, 15640, 0.502257, 2
18440, 18806, 0.166667, 1
12479, 12480, 0.500000, 1
11196, 11197, 0.611111, 2
19972, 21293, 0.111111, 1
19928, 19930, 0.142857, 1
14434, 14435, 0.500000, 1
14357, 14390, 0.017241, 1
15029, 15029, 0.514706, 2
21427, 21432, 0.011111, 1
10478, 19659, 0.038462, 1
10951, 10951, 0.916667, 3
18175, 18175, 0.500742, 2
13657, 13657, 0.642857, 2
18997, 19001, 0.100000, 1
11735, 11736, 0.333333, 1
9660, 9660, 0.508150, 3
10691, 10697, 0.029412, 1
9831, 17636, 0.142857, 1
19183, 21319, 0.142857, 1
19842, 19843, 0.502257, 2
8951, 8955, 0.168024, 2
13196, 13196, 0.500742, 2
13120, 13120, 0.642857, 2
20152, 20153, 0.333333, 2
11840, 11841, 0.500000, 1
19643, 19645, 0.083333, 1
16426, 16426, 0.424242, 2
11954, 11955, 0.500000, 1
15090, 15093, 0.014286, 1
19615, 19617, 0.333333, 1
21043, 21043, 0.500929, 2
11973, 11973, 0.252841, 2
20205, 20206, 0.333333, 1
12553, 12554, 0.500000, 1
15089, 15138, 0.014286, 1
12751, 12751, 0.504066, 3
18661, 18662, 0.500000, 1
18286, 18287, 0.500000, 1
9067, 9213, 0.043478, 1
15254, 15265, 0.028571, 1
16777, 16778, 0.500000, 1
16575, 18861, 0.142857, 1
15633, 15633, 0.502191, 3
13265, 13266, 0.250000, 1
15104, 15149, 0.014286, 1
16404, 16405, 0.111111, 1
11735, 11737, 0.333333, 1
11020, 19427, 0.076923, 1
14388, 14392, 0.017241, 1
15119, 15119, 0.847619, 3
17029, 17029, 0.503308, 3
13914, 18396, 0.066667, 1
20572, 20572, 0.334262, 2
13839, 13841, 0.352016, 3
15308, 15308, 0.114473, 4
12211, 12583, 0.100000, 1
14121, 14122, 0.333333, 1
11168, 11175, 0.090909, 1
18592, 18593, 0.166667, 1
10142, 10143, 0.750000, 2
11923, 11924, 0.178571, 2
17129, 17129, 0.128534, 2
14384, 14388, 0.017241, 1
21551, 21552, 0.333333, 1
13389, 13390, 0.500000, 1
15824, 18270, 0.333333, 1
13168, 13168, 0.334262, 2
8984, 9324, 0.500000, 1
21142, 21143, 0.500000, 1
13642, 13648, 0.111111, 1
16905, 16905, 0.196895, 3
10922, 10922, 0.335924, 2
